id,trip_type,substance,substance_name,substance_id,date,rating,category_id,list_number,intensity,category-id-list,experience-year,gender,author,title
101796,general,Mescaline/Cacti/Children,Peyote,42,2013 Nov 1,B,1,439,4,"[1, 53]",2013,M,Claxynox,Dancing With the Rainbow Serpent
103910,general,Mescaline/Cacti/Children,Mescaline,36,2014 Jul 1,D,1,79,3,"[1, 53]",2014,M,Jay Cee,Life Altering? Not So Much
104332,general,Mescaline/Cacti/Children,Cacti - T. peruvianus,69,2014 Sep 1,C-,1,452,2,"[1, 16, 22, 30]",2014,M,Silvine,Long Time Coming Up...
104344,general,Mescaline/Cacti/Children,Cacti - T. peruvianus,69,2014 Sep 1,C,1,453,4,"[1, 16]",2014,M,V,Ego Death in a Capsule
104828,general,Mescaline/Cacti/Children,Cacti - T. pachanoi,64,2014 Nov 1,C,1,457,3,"[1, 23, 28]",2014,M,psyclops,Satori on the Shore
105886,general,Mescaline/Cacti/Children,Peyote,42,2015 Mar 1,C,1,461,4,"[1, 16]",2015,M,FGMH,The Greatest Teacher I Have Ever Experienced
107003,general,Mescaline/Cacti/Children,Cacti - T. pachanoi,64,2015 Sep 1,C-,9,466,3,"[1, 9, 17, 22, 23, 45]",2015,M,Buddh,Incredible Trip
107180,general,Mescaline/Cacti/Children,Cacti - T. pachanoi,64,2015 Oct 1,C-,1,469,3,"[1, 28]",2015,M,cactusking,One of the Weirder Nights of My Life
107996,general,Mescaline/Cacti/Children,Cacti - T. bridgesii,448,2016 Feb 1,C,1,474,3,"[1, 11, 16, 37]",2014,M,Starfire,The Magical Mystical Tour
108306,general,Mescaline/Cacti/Children,Cacti - Mescaline-containing,809,2016 Apr 1,C-,1,475,4,"[1, 11, 21]",2016,M,GermanAmericanChurch,Blessings From the Cactus Road
108411,general,Mescaline/Cacti/Children,Cacti - T. pachanoi,64,2016 Apr 1,C+,1,477,3,"[1, 17, 30, 49]",2016,M,Curious1,Grief Therapy
109067,general,Mescaline/Cacti/Children,Cacti - T. pachanoi,64,2016 Aug 1,C,1,479,4,"[1, 11, 17]",1984,M,Silliamii,Journey Inward
109860,general,Mescaline/Cacti/Children,Cacti - T. pachanoi,64,2017 Jan 1,C,1,483,3,"[1, 4, 23, 49, 53]",2017,M,Grug,The Friendly but Firm Grandmother/Grandfather
109997,general,Mescaline/Cacti/Children,Cacti - T. pachanoi,64,2017 Feb 1,C-,30,486,1,"[1, 20, 30]",2017,M,Daltont,No Effect or Poor Prep Method
110998,general,Mescaline/Cacti/Children,Mescaline,36,2017 Sep 1,B,1,86,3,"[1, 17]",2017,N,nervewing,Scavenging for Trainkill
111994,general,Mescaline/Cacti/Children,Peyote,42,2018 Jun 1,C,1,491,3,"[1, 17, 30]",1979,M,Alexander Shulgin,No Dark Corners
112444,general,Mescaline/Cacti/Children,T. bridgesii,448,2018 Oct 1,C,1,496,4,"[1, 16]",2018,N,Ghost,Powerfully Affected My Mind and Body
112567,general,Mescaline/Cacti/Children,Cacti - T. pachanoi,64,2018 Nov 1,C-,1,497,3,"[1, 20, 49]",2018,M,the rodent,It Felt It More Like a Medicine Than a Drug
112668,general,Mescaline/Cacti/Children,Cacti - T. pachanoi,64,2018 Dec 1,C,1,498,3,"[1, 23, 53]",2018,M,Kalzen,Mescaline Madness in Cusco
113009,general,Mescaline/Cacti/Children,Cacti - T. pachanoi,64,2019 Mar 1,B,1,500,3,"[1, 17, 23, 44]",2019,M,cactguy,Empathy and Connectedness
113111,general,Mescaline/Cacti/Children,Cacti - T. bridgesii,448,2019 Apr 1,B,1,502,4,"[1, 4, 16, 46]",2018,M,JWM,A Vein of Fire
113292,general,Mescaline/Cacti/Children,Cacti - T. bridgesii,448,2019 Jun 1,C-,4,505,3,"[1, 4, 20]",2019,M,Ghost,Boost to Body and Mind
113939,general,Mescaline/Cacti/Children,Mescaline,36,2019 Dec 1,C+,1,91,3,"[1, 17, 22]",1970,F,Blue Zinnia,Bodies of Light
114356,general,Mescaline/Cacti/Children,Cacti - T. pachanoi,64,2020 Apr 1,C-,1,510,3,"[1, 16]",2020,M,Michael,Removing the Blanket
115301,general,Mescaline/Cacti/Children,Cacti - T. bridgesii,448,2021 Mar 1,C-,1,516,3,"[1, 16, 23]",2020,M,lysergic hermit,Extra Bumpy Bike Ride
115759,general,Mescaline/Cacti/Children,Cacti - T. bridgesii,448,2021 Sep 1,C,1,518,4,"[1, 16]",2021,M,Ghost,Strong Trip
16,general,Psilocybin/Mushrooms,Mushrooms,39,2000 May 1,C,1,2,3,"[1, 16, 23]",1999,M,DrewFPierce,Self-Discovery
167,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Jun 1,C,1,8,3,"[1, 25]",2000,M,Setebos,The Circle of Thoughts Got More Profound
240,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Jun 1,C,1,11,3,"[1, 14, 28]",2000,M,V. Herschoft,The Curiosity of Not Knowing
387,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Feb 1,C,1,18,3,"[1, 5, 28]",2000,N,Josh Dea,Losing Reality
422,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Feb 1,C,1,22,3,"[1, 17]",2000,M,Thor,The First Time: Psychogical Aspects
452,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Feb 1,D,1,23,3,"[1, 5, 17]",2000,N,Dm,Odd Experience
595,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Mar 1,C,1,29,4,"[1, 17]",2000,M,M. Nemovanta,Where Did I Go and How Did I Get There?
598,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2000 Mar 1,B,1,3,3,"[1, 17]",2000,M,Adam-thinking,Adam-everything
647,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Mar 1,B,5,32,4,"[1, 5, 28]",2000,M,la Guitariste,"Past, Present, Future: Tripping"
663,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Mar 1,D,1,33,3,"[1, 16]",2000,N,Magpie,To Venus and Back
684,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Mar 1,C,1,34,3,"[1, 9, 17]",2000,N,Mr. Brown,Seeing Jesus That Saturday Night
701,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Mar 1,C,1,35,3,"[1, 16]",2000,M,Zam,Joy of Sadness #3
754,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Feb 1,B,5,37,4,"[1, 5, 24]",1996,M,MonkeyBoy,Dead Light
767,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Mar 1,D,1,38,3,"[1, 28]",2000,N,Bigg Squall,The Beauty of Nature
779,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2000 Mar 1,C,1,4,3,"[1, 17]",2000,M,Cactus,Go Outside!
936,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2000 Mar 1,C,1,6,3,"[1, 17]",2000,M,Celly Cel,Too Many Caps
979,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2000 Apr 1,C,1,7,3,"[1, 28]",2000,N,Salty Dog,A Happy Trip Story
1007,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Apr 1,C,1,51,3,"[1, 17]",2000,N,krell vid-user,A Night to Remember
1009,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2000 Apr 1,C,1,8,3,"[1, 28]",2000,N,Shroomy Rob,A Shroomy Day at the Beach
1014,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2000 Apr 1,C,1,9,3,"[1, 5, 18]",2000,N,Tomuch Mushrum,Hell on Earth: An Encounter with the Dark Side
1022,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2000 Apr 1,C,1,10,3,"[1, 17]",2000,N,Shroomer,Trip Around The World
1033,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Apr 1,D,1,55,4,"[1, 5, 17]",2000,N,J,Heaven Turns into HELL
1076,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Apr 1,D,1,57,3,"[1, 17]",2000,N,Wow,Experience is the Key
1316,general,Psilocybin/Mushrooms,Mushrooms,39,2000 May 1,B,1,58,3,"[1, 4, 16]",2000,N,Mathew,Sunshine Cactus Saturday
1328,general,Psilocybin/Mushrooms,Mushrooms,39,2000 May 1,D,1,59,4,"[1, 17]",2000,N,Prodigy,The Other Language
1414,general,Psilocybin/Mushrooms,Mushrooms,39,2000 May 1,C-,1,60,3,"[1, 17]",2000,N,Chodo,Mushroom Heaven
2076,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Jun 1,A,1,68,3,"[1, 16, 23]",0,M,Wind,Entheogenic Solo Vision Quest
2077,general,Psilocybin/Mushrooms,Mushrooms - P. cyanescens,67,2000 Jun 1,A,1,69,5,"[1, 17, 37]",0,M,Mantid,A True Hallucination
2079,general,Psilocybin/Mushrooms,Mushrooms - P. semilanceata,90,2000 Jun 1,C,9,71,3,"[1, 9, 17]",1995,M,Nipo,Primordial Fire
2081,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2000 Jun 1,B,1,12,3,"[1, 20, 37]",1997,N,Anonymous,Zap! The Noise
2082,general,Psilocybin/Mushrooms,Mushrooms - P. semilanceata,90,2000 Jun 1,C,1,74,3,"[1, 24]",1999,M,Nick,The Combined Mind
2083,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Jun 1,C,1,75,3,"[1, 16]",0,N,M.M.,Solo Shroom Trip Log
2084,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Jun 1,D,1,76,3,"[1, 17]",0,N,Wild,It Connects Everything
2085,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Jun 1,C,1,77,5,"[1, 5, 17]",1998,M,Occupant,First Solo Voyage
2086,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Jun 1,C,1,78,4,"[1, 17]",0,N,Nipo,Four Mushroom Reports
2087,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Jun 1,C,5,79,3,"[1, 5, 17]",2000,N,Indo Smoke,A Mixed Reaction
2089,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2000 Jun 1,C,1,13,2,"[1, 17]",1999,N,The Management,Universal Reality
2092,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Jun 1,B,11,84,3,"[1, 11, 20]",0,M,JK,A Sure Fire Way to See God
2093,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Jun 1,C,1,85,3,"[1, 17]",2000,M,Willy,"Bonding, Insight, and True Introspection"
2094,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Jun 1,C,5,86,4,"[1, 5, 17]",1999,N,Druggie,The Trip to Hell
2240,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Jun 1,C,1,98,3,"[1, 20, 31]",1993,M,Tony Galuhn,Shroom Grower's Survey
2241,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Jun 1,C,1,99,3,"[1, 20, 31]",0,M,Scott E.,Shroom Growing Successes
2242,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2000 Jun 1,C,1,20,3,"[1, 20, 31]",1995,N,Anonymous,Magic Mushroom Cultivation Project (PF Tek)
2243,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Jun 1,C,1,101,3,"[1, 20, 31]",1995,N,Dojah,Shroom Growing Journal
2585,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Jul 1,C+,1,105,3,"[1, 9, 16]",2000,M,Mind Head,The Realization
2860,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Aug 1,B,1,108,3,"[1, 17]",1998,M,Phusion,Shrooms in the woods
3106,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2000 Sep 1,C,1,23,4,"[1, 28]",2000,M,Fiction,10 Hours of Visions
3143,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2000 Sep 1,D,1,25,4,"[1, 17]",1999,M,Eliott,Curiouser and curiouser
3251,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Oct 1,C-,1,119,3,"[1, 35]",2000,M,Ian,"Music, Warping And Aztecs At School"
3684,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2000 Nov 1,D,1,28,3,"[1, 20, 31]",1989,M,Severed,Growing Notes
3781,general,Psilocybin/Mushrooms,Mushrooms,39,2000 Nov 1,C,1,127,3,"[1, 28]",2000,M,Chris,A Spiritual Journey
4005,general,Psilocybin/Mushrooms,Mushrooms - P. mexicana,193,2000 Nov 1,C,1,130,3,"[1, 17]",2000,M,RaveNation,Set & Setting Makes the Difference
4217,general,Psilocybin/Mushrooms,Mushrooms - P. semilanceata,90,2000 Dec 1,C,32,132,3,"[1, 20, 27, 30, 32]",0,M,Flash,Using Mushrooms for Cluster Headaches
4471,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Jan 1,C,1,137,3,"[1, 28]",2001,M,Pretty Lush,Missing New Year's
4753,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2001 Jan 1,A,1,32,3,"[1, 28]",2001,M,Miganis,In the Arms of Psilocybin
4783,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Jan 1,C,1,148,3,"[1, 28]",2001,M,mdk,What Happened?
4831,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Jan 1,A,1,149,3,"[1, 16]",2001,M,violator c,Enlightenment
5079,general,Psilocybin/Mushrooms,Mushrooms - C. cyanescens,185,2001 Feb 1,D,1,156,3,"[1, 17]",2001,M,Lophophora,Worse Tasting than Semilanceata or Cubensis
5114,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Feb 1,C,1,157,3,"[1, 17]",2001,M,phantastica,Moksha
5266,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Feb 1,C-,1,160,3,"[1, 17, 23]",2000,M,Tulku,Beyond Life
5406,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Feb 1,C,1,163,3,"[1, 16]",2001,F,ThripleKnot,Friday Night: 'I Made Myself'
5513,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2001 Mar 1,B,1,36,4,"[1, 17]",1997,M,Robert W.,A Meeting with the Mushroom: A Personal Psychedelic Experience
5531,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2001 Mar 1,B,1,37,4,"[1, 5, 28]",1999,M,Stash,Time Travel and Waking From The Reality Dream
5752,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Mar 1,C,1,173,3,"[1, 17]",2001,M,Swagman,Six-Person Party
5995,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Apr 1,C,1,178,3,"[1, 16]",2001,M,RoyceNips,"Voices, Languages, Enlightenment"
6045,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Apr 1,C-,1,180,3,"[1, 17]",2000,M,Trend,Unexplainable
6548,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Apr 1,D,1,193,3,"[1, 17]",2001,M,Jamata,Make Sure No One's Out There
6861,general,Psilocybin/Mushrooms,Mushrooms,39,2001 May 1,C-,1,200,3,"[1, 17, 23]",2001,M,Tulku,Merging With The Ocean
6894,general,Psilocybin/Mushrooms,Mushrooms,39,2001 May 1,C,1,201,3,"[1, 17, 23]",2001,F,Circe,The Petals Were Turning Into Liquid
6964,general,Psilocybin/Mushrooms,Mushrooms,39,2001 May 1,B,4,204,4,"[1, 4, 17, 37]",2001,F,Synesthesia,"Life, Death, Art, and the Universe"
7238,general,Psilocybin/Mushrooms,Mushrooms - P. semilanceata,90,2001 Jun 1,C,1,211,3,"[1, 17]",2001,N,Anonymous,Tent tripping
7329,general,Psilocybin/Mushrooms,Mushrooms (P. cubensis),66,2001 Jun 1,C,1,54,2,"[1, 17]",1996,F,Anonymous,Smoking Does Have Effects
7331,general,Psilocybin/Mushrooms,Mushrooms (P. cubensis),66,2001 Jun 1,D,1,55,2,"[1, 20]",1997,N,Anonymous,Brief on Smoking Mushrooms
7438,general,Psilocybin/Mushrooms,Mushrooms (smoked),39,2001 Jun 1,D,1,225,3,"[1, 17]",1999,M,Jon,Shroomin'
7449,general,Psilocybin/Mushrooms,Mushrooms - P. semilanceata,90,2001 Jun 1,C-,1,226,3,"[1, 17]",2000,M,Dinge,"12 Miles Later, 350 Caps In Hand"
7599,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2001 Jun 1,D,1,58,3,"[1, 17]",2001,M,Jolly Roger,Mind Blaster
7652,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Jun 1,C+,1,235,3,"[1, 24]",2001,F,Shroomie,Completely Not In This World
7831,general,Psilocybin/Mushrooms,Mushrooms (smoked),39,2001 Jul 1,C,1,244,3,"[1, 16]",2001,M,No More,Wild mushrooms
8129,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Jul 1,C-,1,254,4,"[1, 17]",2001,M,Shrooms,Shrooms Warp You to Another World
8230,general,Psilocybin/Mushrooms,Mushrooms (smoked),39,2001 Jul 1,C,1,258,3,"[1, 20]",2001,N,jero,Mild Cerebral High
8256,general,Psilocybin/Mushrooms,Mushrooms (smoked),39,2001 Jul 1,D,1,260,1,"[1, 20]",2000,M,Dj Samurai,Not Much
8373,general,Psilocybin/Mushrooms,Mushrooms (smoked),39,2001 Jul 1,D,1,264,2,"[1, 20]",2001,M,Evan,Smoking Mushrooms
8435,general,Psilocybin/Mushrooms,Mushrooms (smoked),39,2001 Jul 1,D,1,265,2,"[1, 17]",2001,M,BC Tweaker,"High, Not a Trip"
8456,general,Psilocybin/Mushrooms,Magic Mushrooms,39,2001 Jul 1,C-,1,267,3,"[1, 28, 39]",1999,F,Bethage,The Mall Will Never Be The Same
8578,general,Psilocybin/Mushrooms,Mushrooms (P. cubensis),66,2001 Aug 1,C,1,68,5,"[1, 5, 17]",2001,M,Thinker,If Only I Had a Brain
8792,general,Psilocybin/Mushrooms,Mushrooms (smoked),39,2001 Aug 1,D,1,279,2,"[1, 17]",2000,M,Jay Roller,The Mushy Tingle
8947,general,Psilocybin/Mushrooms,Mushrooms (smoked),39,2001 Aug 1,C,1,293,2,"[1, 28]",2001,M,Daytrippr,Smoking Mushrooms Works
9035,general,Psilocybin/Mushrooms,Mushrooms (P. cubensis),66,2001 Aug 1,B,4,72,4,"[1, 4, 17]",2001,M,Newt,Pure Empathy
9160,general,Psilocybin/Mushrooms,Mushrooms (smoked),39,2001 Aug 1,C,1,301,2,"[1, 20]",2001,F,itch,Smoking vs Eating Mushrooms
9294,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Sep 1,C,1,307,4,"[1, 16]",2001,F,punkrockprincess,Tripping With Nowhere To Go
9376,general,Psilocybin/Mushrooms,Mushrooms (smoked),39,2001 Sep 1,C,1,312,2,"[1, 16]",2001,M,Phatfunk42o,A Nice mood
9459,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis (smoked),66,2001 Sep 1,C+,1,77,2,"[1, 20]",2001,M,V-man,Mild User Smoking 'Shrooms
9622,general,Psilocybin/Mushrooms,Gymnopilus spectabilis,118,2001 Sep 1,D,1,324,3,"[1, 30, 38]",2001,M,laughing gym,Technique: Tween Cheek and Gum
9727,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Sep 1,C,1,331,4,"[1, 17]",2001,M,Canyon Tripper,Repairing My Soul After the WTC Attacks
9888,general,Psilocybin/Mushrooms,Mushrooms (P. cubensis smoked),66,2001 Oct 1,D,1,82,2,"[1, 20]",1999,M,Tupp,Smoking Shrooms
9972,general,Psilocybin/Mushrooms,Mushrooms (P. cubensis smoked),66,2001 Oct 1,C,1,85,1,"[1, 17]",2001,M,tussendill,Tasteful
9988,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Oct 1,C-,1,343,3,"[1, 17, 23]",2001,M,Pnk,An Embracing of All Life
10033,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Oct 1,C,1,344,4,"[1, 17]",2001,M,Sean,A Good Thing
10041,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2001 Oct 1,C,1,86,4,"[1, 16]",2001,M,Firewolf,Spirit Binding
10257,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Oct 1,C+,1,354,3,"[1, 20]",2001,M,Spike-KG,Inspirational Journey (Poem)
10263,general,Psilocybin/Mushrooms,Mushrooms (P. cubensis smoked),66,2001 Oct 1,C-,1,90,3,"[1, 16]",2001,M,Venaseph,Teashrooms
10606,general,Psilocybin/Mushrooms,Mushrooms (P. cubensis),66,2001 Nov 1,C+,1,95,4,"[1, 17, 32]",2001,M,11 0 7,Hinter Dem Horizont?  (German Language)
10745,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2001 Nov 1,D,1,99,4,"[1, 23, 53]",2001,M,lotus,"Monkees, Hobbits, Bongos;  a Odyssey"
10772,general,Psilocybin/Mushrooms,Mushhrooms,39,2001 Nov 1,C-,1,382,3,"[1, 17]",2001,M,?,Video Games and Devils
10794,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Nov 1,C,1,384,3,"[1, 17]",2001,M,Strumpling,Suprising
11010,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Dec 1,D,1,394,2,"[1, 20, 23, 45]",2001,M,orestes,Powerful Brew
11135,general,Psilocybin/Mushrooms,Mushrooms - P. semilanceata,90,2001 Dec 1,D,1,397,4,"[1, 16]",2001,M,FUN GUY,A New Mind
11220,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2001 Dec 1,C-,1,104,3,"[1, 23, 28]",2001,M,anonymous,Beyond the Door
11234,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2001 Dec 1,C-,1,105,3,"[1, 9, 49, 53]",2001,M,sammy,The Meaning of Life
11300,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Dec 1,C-,1,405,4,"[1, 17]",2001,M,AnthemisNobelis,Trailerpark Tripping
11328,general,Psilocybin/Mushrooms,Mushrooms,39,2001 Dec 1,C,9,406,3,"[1, 9, 53]",2001,F,Brett,Enlightenment at a Bowling Alley
11635,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2002 Jan 1,C+,9,109,4,"[1, 9, 24]",2001,F,Redwood Queen,"The End, or so I Thought"
11669,general,Psilocybin/Mushrooms,Mushrooms,39,2002 Jan 1,C,1,422,4,"[1, 5, 9, 16, 22]",2001,M,Peyotero,Divine Flesh of God
11717,general,Psilocybin/Mushrooms,Mushrooms ('Mexican'),39,2002 Jan 1,C-,1,424,3,"[1, 17]",2001,M,Zoy,Fraktalformen und Lachflashs
11727,general,Psilocybin/Mushrooms,Mushrooms (P. cubensis),39,2002 Jan 1,C-,1,426,3,"[1, 16]",2001,M,Unknown,"Nice, Then Unsettling"
11792,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2002 Jan 1,C-,1,113,3,"[1, 4, 17]",2002,M,Chris L,"Fuzzy, Soft and Beautiful"
11866,general,Psilocybin/Mushrooms,Mushrooms - P. azurescens,844,2002 Jan 1,C+,1,432,5,"[1, 13, 28]",1994,M,K Mann,What? It's Illegal?
11877,general,Psilocybin/Mushrooms,Mushrooms,39,2002 Jan 1,C,1,433,4,"[1, 4, 5, 16, 45]",2001,M,Hoarfrost,The Emptiness of Shrooming Alone
11916,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,39,2002 Jan 1,C,1,434,4,"[1, 4, 9, 17, 37, 44]",2001,M,Rev,The Assumption That Death Meant Oblivion
12001,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2002 Jan 1,C,1,114,2,"[1, 17]",2002,M,spazm,Weak but Satisyfing Trip
12167,general,Psilocybin/Mushrooms,Mushrooms,39,2002 Jan 1,C-,1,444,2,"[1, 17, 30]",2001,M,ffejpsycho,"Kinda Dazed, And A Little Confused"
12202,general,Psilocybin/Mushrooms,Mushrooms - Panaeolus cyanescens,185,2002 Jan 1,C,1,446,3,"[1, 17]",2002,M,11 0 7,"Sonne, Mond und Sterne"
12252,general,Psilocybin/Mushrooms,Mushrooms,39,2002 Jan 1,C,1,448,4,"[1, 7, 17]",2001,M,Kevin,A Trainwreck
12317,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2002 Feb 1,C+,1,117,3,"[1, 17]",1996,M,Mango,2001: A Space Odyssey But More Personal
12338,general,Psilocybin/Mushrooms,Mushrooms - P. cyanescens,67,2002 Feb 1,C+,1,453,3,"[1, 17, 37, 45]",2002,M,Lord A,How I Lost Time
12370,general,Psilocybin/Mushrooms,Psilocybin,39,2002 Feb 1,C,1,454,4,"[1, 4, 5, 9, 17, 49]",2001,M,Jim (Abdul-Rahman),A Mushroom God Made
12395,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2002 Feb 1,B,1,118,3,"[1, 16]",2002,M,Sprat,Tales of the Inexpressible
12568,general,Psilocybin/Mushrooms,Mushrooms,39,2002 Feb 1,B,4,462,4,"[1, 4, 17, 23]",2002,M,Arthur B. Goodwill,"La Piedra, or, How We Lost It On the River"
12767,general,Psilocybin/Mushrooms,Mushrooms,39,2002 Feb 1,C+,1,469,3,"[1, 17, 23]",1999,M,Anavrin,Conclusion (For the Moment)
12804,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2002 Feb 1,C,1,120,3,"[1, 17]",2002,M,Savvy,One Bowl
12876,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2002 Feb 1,C+,1,121,3,"[1, 17]",2001,F,Manon,The Most Benevolent Trip Ever
13066,general,Psilocybin/Mushrooms,Mushrooms,39,2002 Mar 1,D,1,479,2,"[1, 17]",1999,M,Marc,Lost On My Street
13076,general,Psilocybin/Mushrooms,Mushrooms,39,2002 Mar 1,C+,1,480,4,"[1, 16]",2002,M,The BOOM BOOM Man,Knocking at the Gates of Hell
13283,general,Psilocybin/Mushrooms,Mushrooms,39,2002 Mar 1,A,1,490,4,"[1, 5, 17, 39]",2002,M,Artcadia,Never a Bad Journey  - Only the Truth
13336,general,Psilocybin/Mushrooms,Mushrooms - Panaeolus cyanescens,185,2002 Mar 1,A,1,497,4,"[1, 16]",2002,M,Trippin Tom,Intense Fear and Euphoria
13399,general,Psilocybin/Mushrooms,Mushrooms,39,2002 Mar 1,C+,1,501,4,"[1, 17]",2001,M,Muzavazavaza,The Thought Police and the Demonic Battle
13426,general,Psilocybin/Mushrooms,Mushrooms,39,2002 Mar 1,D,1,503,3,"[1, 17]",2001,M,travis,The Visuals Came Back
13530,general,Psilocybin/Mushrooms,Mushrooms,39,2002 Mar 1,D,5,506,4,"[1, 5, 28]",2000,M,Millenkyle,"Amazing, Yet Scary"
13788,general,Psilocybin/Mushrooms,Mushrooms (P. cubensis),66,2002 Apr 1,C,1,128,3,"[1, 16]",2002,M,Engelstrompeter,Trip In Die Unechte Realität
13932,general,Psilocybin/Mushrooms,Mushrooms,39,2002 Apr 1,C-,1,522,3,"[1, 20, 49]",2002,M,Minordisturbance,A New Way To Learn
14095,general,Psilocybin/Mushrooms,Mushrooms - P. cubensis,66,2002 Apr 1,C,1,132,3,"[1, 17, 42]",2001,M,Zarathustra,Seizure at Dinner
14216,general,Psilocybin/Mushrooms,Mushrooms,39,2002 Apr 1,C-,11,532,4,"[1, 4, 11, 22, 23, 28]",2002,M,Doctorgonzo23,A Fun Tool
14748,general,Psilocybin/Mushrooms,Mushrooms,39,2002 May 1,C+,1,545,3,"[1, 17]",2002,N,Knowledge Seeker,A Whole New View
15002,general,Psilocybin/Mushrooms,Mushrooms,39,2002 May 1,C,1,552,3,"[1, 28, 44]",2002,M,flippedkandy,After Breaking Up with My Girlfriend
15124,general,Psilocybin/Mushrooms,Mushrooms,39,2002 Jun 1,D,1,555,3,"[1, 23, 28]",2002,M,scribble,Extreme Thinker
15133,general,Psilocybin/Mushrooms,Mushrooms (P. cubensis),66,2002 Jun 1,C+,1,141,4,"[1, 5, 17]",2002,M,Starvoyager,Any More And It Will Turn Inward
